id,neighbourhood_group,latitude,longitude,room_type,price
262343,Manhattan,40.72087,-73.99022,Entire home/apt,153
262478,Manhattan,40.7193,-73.98966,Private room,80
262583,Manhattan,40.73312,-74.0042,Entire home/apt,300
263190,Manhattan,40.72534,-73.98591,Private room,88
263232,Manhattan,40.82151,-73.94516,Entire home/apt,155
263888,Manhattan,40.79433,-73.9765,Entire home/apt,225
264323,Manhattan,40.81055,-73.95549,Private room,85
265145,Manhattan,40.76217,-73.98411,Entire home/apt,200
265506,Manhattan,40.76128,-73.96463,Entire home/apt,485
265831,Manhattan,40.72313,-73.99438,Entire home/apt,310
266146,Manhattan,40.78448,-73.97289,Entire home/apt,109
266155,Manhattan,40.78304,-73.97447,Entire home/apt,167
266437,Manhattan,40.74139,-74.0005,Entire home/apt,220
266449,Manhattan,40.71992,-73.98773,Entire home/apt,195
266756,Manhattan,40.71905,-73.99677,Entire home/apt,199
267376,Manhattan,40.70741,-74.00102,Private room,65
267708,Manhattan,40.79111,-73.94466,Private room,99
268392,Manhattan,40.79951,-73.95257,Entire home/apt,130
268868,Manhattan,40.75114,-74.00195,Entire home/apt,350
270345,Manhattan,40.72454,-73.99151,Entire home/apt,250
271694,Manhattan,40.75282,-73.97315,Entire home/apt,125
271950,Manhattan,40.76373,-73.96897,Entire home/apt,300
271954,Manhattan,40.73388,-73.99452,Entire home/apt,150
272026,Manhattan,40.85774,-73.92901,Entire home/apt,56
272044,Manhattan,40.72257,-73.98465,Entire home/apt,299
273190,Manhattan,40.73301,-74.00268,Entire home/apt,1300
273256,Manhattan,40.79793,-73.93612,Private room,200
274062,Manhattan,40.80285,-73.95166,Private room,99
274743,Manhattan,40.77368,-73.95198,Entire home/apt,110
276482,Manhattan,40.81371,-73.95585,Private room,85
277370,Manhattan,40.73168,-73.98662,Entire home/apt,139
278090,Manhattan,40.7928,-73.93967,Private room,50
278631,Manhattan,40.73729,-74.00807,Entire home/apt,250
279093,Manhattan,40.82977,-73.94071,Entire home/apt,300
281521,Manhattan,40.73879,-74.00425,Entire home/apt,200
281851,Manhattan,40.80671,-73.95082,Private room,130
282443,Manhattan,40.71601,-73.99123,Entire home/apt,90
283090,Manhattan,40.7241,-73.97899,Entire home/apt,180
283550,Manhattan,40.76001,-73.99133,Entire home/apt,175
284855,Manhattan,40.73362,-74.00923,Entire home/apt,240
285442,Manhattan,40.73119,-73.98819,Private room,300
285492,Manhattan,40.74494,-73.9998,Entire home/apt,385
286838,Manhattan,40.80748,-73.95589,Private room,75
287408,Manhattan,40.76147,-73.99152,Entire home/apt,165
289020,Manhattan,40.72948,-73.98694,Entire home/apt,179
289288,Manhattan,40.72506,-73.98865,Entire home/apt,219
289665,Manhattan,40.72891,-74.00293,Entire home/apt,450
289703,Manhattan,40.7253,-73.99916,Entire home/apt,249
290457,Manhattan,40.71283,-73.99703,Entire home/apt,139
291524,Manhattan,40.77338,-73.98887,Entire home/apt,209
292047,Manhattan,40.73908,-74.00378,Private room,90
292121,Manhattan,40.7625,-73.9869,Entire home/apt,199
293004,Manhattan,40.80497,-73.95146,Entire home/apt,110
294250,Manhattan,40.77611,-73.97808,Entire home/apt,150
295998,Manhattan,40.7909,-73.96762,Entire home/apt,300
299062,Manhattan,40.77272,-73.95307,Private room,190
299078,Manhattan,40.72509,-74.00304,Entire home/apt,250
301034,Manhattan,40.80637,-73.95433,Private room,140
302758,Manhattan,40.7968,-73.93611,Entire home/apt,150
303345,Manhattan,40.79596,-73.94463,Entire home/apt,90
303462,Manhattan,40.78012,-73.98439,Entire home/apt,295
304799,Manhattan,40.77508,-73.9799,Entire home/apt,150
309342,Manhattan,40.79044,-73.97513000000001,Private room,99
310325,Manhattan,40.82286,-73.94596,Private room,75
310338,Manhattan,40.824510000000004,-73.94457,Private room,75
310796,Manhattan,40.78443,-73.97399,Entire home/apt,109
311343,Manhattan,40.79107,-73.94381,Private room,86
313890,Manhattan,40.72209,-73.99274,Entire home/apt,99
314982,Manhattan,40.73171,-73.98717,Private room,89
317838,Manhattan,40.73237,-74.00608,Entire home/apt,199
318021,Manhattan,40.80343,-73.9531,Private room,110
320865,Manhattan,40.8076,-73.94433,Entire home/apt,135
321014,Manhattan,40.73294,-73.98282,Entire home/apt,245
321136,Manhattan,40.83456,-73.9457,Entire home/apt,115
322974,Manhattan,40.73887,-74.00342,Private room,120
323706,Manhattan,40.77892,-73.98238,Entire home/apt,499
324517,Manhattan,40.77688,-73.96177,Private room,109
325429,Manhattan,40.7761,-73.95265,Entire home/apt,219
326832,Manhattan,40.77471,-73.95574,Entire home/apt,159
327521,Manhattan,40.725,-73.98851,Entire home/apt,150
327778,Manhattan,40.74016,-73.97665,Entire home/apt,106
328040,Manhattan,40.75023,-73.98293,Entire home/apt,299
328693,Manhattan,40.78867,-73.96809,Entire home/apt,179
329310,Manhattan,40.71638,-73.99167,Entire home/apt,250
329385,Manhattan,40.86658,-73.92558,Private room,87
333323,Manhattan,40.76186,-73.99165,Private room,75
334781,Manhattan,40.82772,-73.93877,Private room,80
336220,Manhattan,40.803,-73.95278,Private room,125
339456,Manhattan,40.79526,-73.9655,Entire home/apt,387
341525,Manhattan,40.75763,-73.99482,Private room,95
341982,Manhattan,40.77577,-73.98258,Entire home/apt,99
342027,Manhattan,40.77631,-73.95289,Entire home/apt,121
342965,Manhattan,40.76774,-73.9892,Entire home/apt,350
342995,Manhattan,40.81169,-73.94355,Private room,75
343276,Manhattan,40.75782,-73.99349,Private room,95
343971,Manhattan,40.83177,-73.95,Private room,89
344019,Manhattan,40.73104,-74.00879,Private room,195
344068,Manhattan,40.74253,-73.9916,Private room,160
346248,Manhattan,40.72886,-74.00013,Private room,100
346805,Manhattan,40.71868,-73.99017,Entire home/apt,140
347865,Manhattan,40.72143,-73.98117,Entire home/apt,189
351859,Manhattan,40.74964,-73.99158,Entire home/apt,265
352864,Manhattan,40.78164,-73.94717,Private room,60
353317,Manhattan,40.71515,-73.99029,Entire home/apt,129
354095,Manhattan,40.72986,-73.97913,Entire home/apt,199
357509,Manhattan,40.75407,-73.96713,Entire home/apt,110
360400,Manhattan,40.74553,-73.98943,Private room,135
361803,Manhattan,40.77584,-73.9502,Shared room,115
363320,Manhattan,40.79967,-73.95156,Private room,175
363673,Manhattan,40.80142,-73.96931000000001,Private room,3000
369671,Manhattan,40.72899,-73.97792,Entire home/apt,549
377217,Manhattan,40.78161,-73.97898,Entire home/apt,145
378460,Manhattan,40.75643,-73.99046,Entire home/apt,200
382523,Manhattan,40.80491,-73.94866,Private room,160
382524,Manhattan,40.80334,-73.94805,Private room,180
385190,Manhattan,40.87039,-73.91611,Private room,100
386744,Manhattan,40.7685,-73.96034,Private room,105
386799,Manhattan,40.76082,-73.97548,Entire home/apt,250
387324,Manhattan,40.74238,-73.98122,Private room,74
387377,Manhattan,40.80151,-73.9522,Entire home/apt,165
387666,Manhattan,40.83434,-73.94027,Private room,99
387735,Manhattan,40.73677,-73.98084,Entire home/apt,125
393016,Manhattan,40.76013,-73.99007,Private room,104
393094,Manhattan,40.70621,-74.01525,Entire home/apt,225
393682,Manhattan,40.72172,-73.99689,Private room,100
394235,Manhattan,40.74125,-73.98862,Entire home/apt,350
396636,Manhattan,40.83091,-73.94223,Entire home/apt,135
397034,Manhattan,40.7824,-73.98294,Private room,125
397297,Manhattan,40.72634,-73.98267,Entire home/apt,225
397420,Manhattan,40.82703,-73.94311,Private room,85
398281,Manhattan,40.78521,-73.95489,Entire home/apt,200
399946,Manhattan,40.72123,-73.98996,Private room,90
401836,Manhattan,40.76494,-73.95804,Entire home/apt,300
402037,Manhattan,40.80192,-73.95827,Private room,125
403056,Manhattan,40.79314,-73.94853,Private room,125
403264,Manhattan,40.7453,-73.99056,Private room,145
403668,Manhattan,40.72812,-73.97966,Entire home/apt,147
405408,Manhattan,40.72057,-73.99976,Entire home/apt,225
406926,Manhattan,40.7234,-73.99439,Entire home/apt,269
408491,Manhattan,40.73448,-73.99797,Entire home/apt,145
409293,Manhattan,40.79477,-73.95046,Private room,100
411336,Manhattan,40.72278,-73.9967,Entire home/apt,225
413775,Manhattan,40.75816,-73.96457,Entire home/apt,275
413876,Manhattan,40.70537,-74.00992,Entire home/apt,160
415304,Manhattan,40.73111,-73.98528,Entire home/apt,175
418291,Manhattan,40.72978,-73.9793,Private room,125
419792,Manhattan,40.71804,-73.98565,Entire home/apt,200
422040,Manhattan,40.77995,-73.98342,Private room,99
424192,Manhattan,40.7559,-73.99469,Entire home/apt,325
424667,Manhattan,40.76291,-73.99202,Private room,99
424767,Manhattan,40.74406,-73.98273,Entire home/apt,325
424889,Manhattan,40.73041,-74.00498,Entire home/apt,129
430427,Manhattan,40.83559,-73.94095,Private room,60
430665,Manhattan,40.79234,-73.96482,Entire home/apt,250
431865,Manhattan,40.83451,-73.93885,Entire home/apt,275
435774,Manhattan,40.70633,-74.00974,Entire home/apt,265
435776,Manhattan,40.77548,-73.95183,Private room,145
435909,Manhattan,40.73775,-74.00344,Entire home/apt,151
435946,Manhattan,40.70917,-74.0146,Entire home/apt,208
436619,Manhattan,40.72507,-73.98861,Private room,110
436824,Manhattan,40.82726,-73.9444,Private room,58
436916,Manhattan,40.82669,-73.94281,Private room,55
437906,Manhattan,40.728,-73.97903,Entire home/apt,350
442649,Manhattan,40.74572,-73.99965,Entire home/apt,125
443646,Manhattan,40.78911,-73.97396,Entire home/apt,395
446367,Manhattan,40.77593,-73.97699,Entire home/apt,90
447766,Manhattan,40.73903,-73.97975,Private room,100
