id,neighbourhood_group,latitude,longitude,room_type,price
294227,Brooklyn,40.73683,-73.9543,Entire home/apt,199
294242,Brooklyn,40.7389,-73.95395,Entire home/apt,199
294259,Brooklyn,40.73806,-73.95462,Entire home/apt,199
294263,Brooklyn,40.73661,-73.95479,Entire home/apt,199
294280,Brooklyn,40.73857,-73.95435,Entire home/apt,199
294297,Brooklyn,40.711,-73.96225,Entire home/apt,105
294353,Brooklyn,40.70686,-73.95365,Private room,135
294490,Brooklyn,40.73857,-73.95299,Entire home/apt,199
294717,Brooklyn,40.71095,-73.95239,Private room,125
295231,Brooklyn,40.70918,-73.94881,Private room,60
295379,Brooklyn,40.71685,-73.96573,Entire home/apt,85
296345,Brooklyn,40.71143,-73.94159,Private room,75
296658,Brooklyn,40.66469,-73.96091,Private room,44
296717,Brooklyn,40.68855,-73.95405,Private room,55
296844,Brooklyn,40.71653,-73.95554,Private room,30
297611,Brooklyn,40.69309,-73.97074,Private room,35
297962,Brooklyn,40.70638,-73.96627,Private room,70
298073,Brooklyn,40.71629,-73.95786,Entire home/apt,130
298759,Brooklyn,40.68622,-73.94675,Private room,52
298854,Brooklyn,40.71635,-73.94609,Private room,75
299531,Brooklyn,40.66795,-73.89232,Entire home/apt,100
299699,Brooklyn,40.72582,-73.95843,Entire home/apt,130
302057,Brooklyn,40.64387,-73.96855,Private room,75
305211,Brooklyn,40.71532,-73.96064,Entire home/apt,180
306702,Brooklyn,40.68786,-73.97421,Private room,135
306799,Brooklyn,40.70793,-73.91987,Private room,65
310220,Brooklyn,40.72668,-73.95762,Private room,149
310524,Brooklyn,40.69348,-73.95927,Private room,75
311003,Brooklyn,40.67679,-73.95639,Entire home/apt,225
312429,Brooklyn,40.67339,-73.96519,Private room,100
316238,Brooklyn,40.69213,-73.951,Entire home/apt,135
317905,Brooklyn,40.64354,-73.97777,Entire home/apt,89
318187,Brooklyn,40.70462,-73.9228,Entire home/apt,120
319724,Brooklyn,40.71394,-73.96267,Private room,59
319798,Brooklyn,40.6339,-74.02035,Private room,49
319844,Brooklyn,40.73028,-73.95927,Private room,79
320876,Brooklyn,40.66485,-73.98343,Entire home/apt,185
320877,Brooklyn,40.71279,-73.95852,Entire home/apt,225
322037,Brooklyn,40.72091,-73.95814,Entire home/apt,325
322604,Brooklyn,40.71819,-73.95414,Private room,95
324115,Brooklyn,40.71336,-73.96192,Private room,75
324800,Brooklyn,40.71368,-73.94478,Entire home/apt,160
326956,Brooklyn,40.68625,-73.96446,Private room,180
328744,Brooklyn,40.66604,-73.95914,Entire home/apt,165
329064,Brooklyn,40.63593,-73.96076,Entire home/apt,500
333189,Brooklyn,40.71179,-73.96449,Private room,79
334607,Brooklyn,40.71417,-73.95917,Entire home/apt,200
335797,Brooklyn,40.63602,-73.94607,Entire home/apt,115
335819,Brooklyn,40.63759,-73.9459,Entire home/apt,115
335820,Brooklyn,40.63611,-73.94637,Entire home/apt,120
344092,Brooklyn,40.64372,-74.02066,Entire home/apt,70
349841,Brooklyn,40.71682,-73.96369,Private room,160
350168,Brooklyn,40.67725,-73.9821,Entire home/apt,178
350525,Brooklyn,40.66888,-73.95292,Entire home/apt,145
351530,Brooklyn,40.67188,-73.97533,Entire home/apt,125
352651,Brooklyn,40.65846,-73.95057,Private room,77
355106,Brooklyn,40.66039,-73.95937,Private room,92
356230,Brooklyn,40.66898,-73.9571,Entire home/apt,185
359982,Brooklyn,40.70712,-73.94013,Private room,65
364275,Brooklyn,40.70507,-73.9353,Private room,72
364785,Brooklyn,40.67962,-73.97655,Private room,80
367042,Brooklyn,40.66847,-73.94875,Entire home/apt,125
367810,Brooklyn,40.7376,-73.95678,Private room,120
369411,Brooklyn,40.71148,-73.95573,Private room,94
369567,Brooklyn,40.67425,-73.96514,Private room,56
371138,Brooklyn,40.72488,-73.94013,Entire home/apt,190
373618,Brooklyn,40.72212,-73.95696,Private room,129
374548,Brooklyn,40.68534,-73.93433,Entire home/apt,85
380416,Brooklyn,40.67407,-73.98111,Entire home/apt,125
380730,Brooklyn,40.59721,-73.95149,Entire home/apt,50
385657,Brooklyn,40.704,-73.93285,Private room,70
391955,Brooklyn,40.68636,-74.00345,Entire home/apt,159
392948,Brooklyn,40.70994,-73.96573,Private room,45
394026,Brooklyn,40.72049,-73.95221,Private room,90
398283,Brooklyn,40.66106,-73.98316,Entire home/apt,250
400039,Brooklyn,40.70339,-73.92945,Entire home/apt,130
400466,Brooklyn,40.66009,-73.96237,Entire home/apt,90
401579,Brooklyn,40.67939,-73.99398,Entire home/apt,298
404502,Brooklyn,40.7093,-73.96484,Private room,123
404923,Brooklyn,40.64791,-73.97904,Entire home/apt,88
